date,team,W/L,eFG%,TOV%,ORB%,FT/FGA,IsRegular,Season
2019-03-08,MIA,1,.646,11.4,38.9,.304,1,2018
2019-03-08,CLE,0,.599,14.6,16.2,.160,1,2018
2019-03-08,NOP,0,.457,13.3,24.1,.076,1,2018
2019-03-08,TOR,1,.601,13.4,15.9,.081,1,2018
2019-03-08,ORL,1,.563,14.4,25.6,.149,1,2018
2019-03-08,DAL,0,.528,12.7,21.3,.135,1,2018
2019-03-09,ATL,0,.410,7.7,31.6,.248,1,2018
2019-03-09,BRK,1,.471,11.3,27.8,.384,1,2018
2019-03-09,LAL,0,.511,10.8,17.8,.154,1,2018
2019-03-09,BOS,1,.591,11.6,14.6,.108,1,2018
2019-03-09,MIL,1,.583,11.2,32.6,.289,1,2018
2019-03-09,CHO,0,.554,11.6,12.8,.118,1,2018
2019-03-09,MIN,1,.500,7.4,31.0,.184,1,2018
2019-03-09,WAS,0,.560,14.7,21.3,.180,1,2018
2019-03-09,NYK,0,.426,8.8,23.6,.149,1,2018
2019-03-09,SAC,1,.442,6.3,19.6,.189,1,2018
2019-03-09,POR,1,.576,14.3,28.6,.326,1,2018
2019-03-09,PHO,0,.461,6.5,24.5,.243,1,2018
2019-03-10,ATL,1,.577,8.6,21.3,.153,1,2018
2019-03-10,NOP,0,.535,7.1,9.8,.079,1,2018
2019-03-10,DAL,0,.473,16.4,26.3,.293,1,2018
2019-03-10,HOU,1,.455,11.7,24.1,.159,1,2018
2019-03-10,DET,1,.643,7.4,24.4,.154,1,2018
2019-03-10,CHI,0,.555,9.7,15.0,.207,1,2018
2019-03-10,GSW,0,.495,14.0,27.8,.179,1,2018
2019-03-10,PHO,1,.547,14.8,20.9,.244,1,2018
2019-03-10,MEM,1,.470,11.1,13.6,.341,1,2018
2019-03-10,ORL,0,.425,12.4,27.8,.264,1,2018
2019-03-10,MIA,0,.500,12.1,19.1,.130,1,2018
2019-03-10,TOR,1,.709,19.7,18.2,.270,1,2018
2019-03-10,MIN,1,.495,9.9,21.4,.106,1,2018
2019-03-10,NYK,0,.488,17.1,24.4,.093,1,2018
2019-03-10,PHI,1,.477,11.5,28.9,.264,1,2018
2019-03-10,IND,0,.404,12.4,23.5,.265,1,2018
2019-03-10,SAS,1,.550,4.5,17.0,.110,1,2018
2019-03-10,MIL,0,.552,9.3,13.6,.207,1,2018
2019-03-11,BRK,1,.563,16.1,13.5,.177,1,2018
2019-03-11,DET,0,.320,11.1,26.2,.134,1,2018
2019-03-11,CLE,1,.564,12.7,22.9,.213,1,2018
2019-03-11,TOR,0,.542,17.9,13.0,.119,1,2018
2019-03-11,HOU,1,.511,12.0,27.3,.275,1,2018
2019-03-11,CHO,0,.517,11.2,14.0,.157,1,2018
2019-03-11,LAC,1,.692,17.1,31.3,.244,1,2018
2019-03-11,BOS,0,.560,11.6,15.9,.143,1,2018
2019-03-11,UTA,0,.438,12.8,20.8,.136,1,2018
2019-03-11,OKC,1,.500,15.0,14.0,.241,1,2018
2019-03-11,WAS,1,.547,14.5,15.6,.314,1,2018
2019-03-11,SAC,0,.500,13.2,18.4,.264,1,2018
2019-03-12,CHI,0,.522,14.3,23.4,.132,1,2018
2019-03-12,LAL,1,.622,12.9,13.2,.186,1,2018
2019-03-12,DAL,0,.549,13.0,22.5,.183,1,2018
2019-03-12,SAS,1,.573,11.8,19.4,.220,1,2018
2019-03-12,DEN,1,.706,13.3,23.3,.153,1,2018
2019-03-12,MIN,0,.522,13.6,29.3,.157,1,2018
2019-03-12,IND,1,.482,9.3,16.7,.247,1,2018
2019-03-12,NYK,0,.519,17.8,19.0,.188,1,2018
2019-03-12,LAC,0,.447,10.1,43.9,.200,1,2018
2019-03-12,POR,1,.552,10.0,40.9,.198,1,2018
2019-03-12,NOP,0,.477,11.6,21.7,.103,1,2018
2019-03-12,MIL,1,.546,10.6,11.9,.247,1,2018
2019-03-12,PHI,1,.541,19.2,30.0,.165,1,2018
2019-03-12,CLE,0,.460,7.1,15.8,.059,1,2018
2019-03-13,ATL,1,.587,9.9,36.6,.107,1,2018
2019-03-13,MEM,0,.506,12.2,20.0,.236,1,2018
2019-03-13,HOU,0,.545,11.1,13.5,.244,1,2018
2019-03-13,GSW,1,.565,14.4,31.6,.118,1,2018
2019-03-13,MIA,1,.530,10.4,32.5,.226,1,2018
2019-03-13,DET,0,.403,17.5,20.8,.156,1,2018
2019-03-13,OKC,1,.484,10.3,30.8,.156,1,2018
2019-03-13,BRK,0,.494,15.5,16.7,.155,1,2018
2019-03-13,PHO,0,.482,11.5,11.1,.220,1,2018
2019-03-13,UTA,1,.533,10.6,28.6,.200,1,2018
2019-03-13,WAS,1,.511,8.6,21.7,.089,1,2018
2019-03-13,ORL,0,.456,10.5,25.0,.089,1,2018
2019-03-14,BOS,1,.552,10.7,20.4,.196,1,2018
2019-03-14,SAC,0,.563,8.7,16.0,.137,1,2018
2019-03-14,DEN,1,.531,11.1,20.5,.173,1,2018
2019-03-14,DAL,0,.494,8.7,20.0,.149,1,2018
2019-03-14,IND,1,.494,14.3,14.3,.329,1,2018
2019-03-14,OKC,0,.523,16.0,19.5,.186,1,2018
2019-03-14,ORL,1,.559,8.1,25.5,.172,1,2018
2019-03-14,CLE,0,.448,14.7,17.4,.163,1,2018
2019-03-14,TOR,1,.484,14.1,24.5,.253,1,2018
2019-03-14,LAL,0,.488,18.0,13.3,.176,1,2018
2019-03-14,UTA,1,.567,10.6,30.2,.213,1,2018
2019-03-14,MIN,0,.489,10.1,18.2,.121,1,2018
2019-03-15,DET,1,.529,13.0,30.8,.233,1,2018
2019-03-15,LAL,0,.453,12.6,24.4,.221,1,2018
2019-03-15,HOU,1,.500,12.6,17.1,.301,1,2018
2019-03-15,PHO,0,.466,17.4,30.0,.213,1,2018
2019-03-15,LAC,1,.495,6.5,29.4,.303,1,2018
2019-03-15,CHI,0,.594,15.2,22.2,.325,1,2018
2019-03-15,MIA,0,.452,10.3,18.5,.151,1,2018
2019-03-15,MIL,1,.545,13.2,18.6,.193,1,2018
2019-03-15,NOP,0,.521,9.5,27.5,.128,1,2018
2019-03-15,POR,1,.500,12.0,35.4,.271,1,2018
2019-03-15,PHI,1,.544,9.7,25.0,.264,1,2018
2019-03-15,SAC,0,.505,7.9,20.4,.202,1,2018
2019-03-15,SAS,1,.574,9.8,15.8,.091,1,2018
2019-03-15,NYK,0,.453,15.1,18.8,.058,1,2018
2019-03-15,WAS,0,.565,15.5,20.5,.179,1,2018
2019-03-15,CHO,1,.525,10.1,28.8,.099,1,2018
2019-03-16,BOS,1,.543,11.4,26.2,.301,1,2018
2019-03-16,ATL,0,.505,13.3,35.2,.190,1,2018
2019-03-16,DAL,1,.607,4.9,25.0,.146,1,2018
2019-03-16,CLE,0,.552,5.9,16.2,.244,1,2018
2019-03-16,DEN,1,.543,10.8,21.4,.159,1,2018
2019-03-16,IND,0,.493,10.8,21.1,.347,1,2018
2019-03-16,NOP,0,.534,16.1,32.7,.265,1,2018
2019-03-16,PHO,1,.555,16.0,22.0,.270,1,2018
2019-03-16,OKC,0,.391,13.1,27.4,.135,1,2018
2019-03-16,GSW,1,.560,15.5,18.6,.205,1,2018
2019-03-16,SAS,1,.519,9.8,9.8,.329,1,2018
2019-03-16,POR,0,.450,7.7,25.9,.119,1,2018
2019-03-16,UTA,1,.500,12.5,29.4,.253,1,2018
2019-03-16,BRK,0,.411,6.3,13.8,.211,1,2018
2019-03-16,WAS,1,.611,11.5,21.4,.444,1,2018
2019-03-16,MEM,0,.600,9.0,16.3,.222,1,2018
2019-03-17,DET,1,.518,9.5,26.2,.289,1,2018
2019-03-17,TOR,0,.585,12.0,17.5,.134,1,2018
2019-03-17,HOU,1,.569,9.1,21.3,.106,1,2018
2019-03-17,MIN,0,.467,12.1,30.6,.174,1,2018
2019-03-17,LAC,1,.495,11.4,30.8,.237,1,2018
2019-03-17,BRK,0,.490,11.2,28.3,.180,1,2018
2019-03-17,MIA,1,.471,11.3,31.3,.140,1,2018
2019-03-17,CHO,0,.355,12.5,21.6,.193,1,2018
2019-03-17,MIL,0,.537,8.5,20.4,.242,1,2018
2019-03-17,PHI,1,.545,10.3,30.0,.210,1,2018
2019-03-17,NYK,1,.658,21.3,33.3,.316,1,2018
2019-03-17,LAL,0,.521,8.4,30.0,.227,1,2018
2019-03-17,ORL,1,.441,13.1,19.2,.306,1,2018
2019-03-17,ATL,0,.462,15.9,15.1,.077,1,2018
2019-03-17,SAC,1,.563,9.8,34.1,.126,1,2018
2019-03-17,CHI,0,.500,17.1,23.3,.159,1,2018
2019-03-18,BOS,0,.484,11.4,23.1,.161,1,2018
2019-03-18,DEN,1,.564,16.2,30.6,.085,1,2018
2019-03-18,CLE,1,.652,8.1,15.2,.291,1,2018
2019-03-18,DET,0,.543,10.4,38.0,.181,1,2018
2019-03-18,DAL,0,.481,12.0,25.5,.229,1,2018
2019-03-18,NOP,1,.529,13.0,28.0,.183,1,2018
2019-03-18,OKC,0,.494,16.1,27.1,.241,1,2018
2019-03-18,MIA,1,.521,8.0,20.0,.155,1,2018
2019-03-18,PHO,0,.506,11.2,19.1,.190,1,2018
2019-03-18,CHI,1,.539,11.5,27.5,.225,1,2018
2019-03-18,POR,1,.551,16.9,22.9,.241,1,2018
2019-03-18,IND,0,.482,13.1,28.6,.217,1,2018
2019-03-18,SAS,1,.523,9.3,21.7,.216,1,2018
2019-03-18,GSW,0,.540,12.2,16.3,.114,1,2018
2019-03-18,TOR,1,.653,13.3,14.7,.148,1,2018
2019-03-18,NYK,0,.376,12.4,13.5,.329,1,2018
2019-03-18,WAS,0,.469,15.0,12.8,.235,1,2018
2019-03-18,UTA,1,.615,15.4,19.4,.044,1,2018
2019-03-19,ATL,0,.554,17.3,20.5,.143,1,2018
2019-03-19,HOU,1,.635,13.3,14.0,.282,1,2018
2019-03-19,CHO,0,.488,8.1,20.8,.398,1,2018
2019-03-19,PHI,1,.564,6.6,14.3,.244,1,2018
2019-03-19,LAC,1,.539,11.4,22.2,.213,1,2018
2019-03-19,IND,0,.557,17.5,27.5,.138,1,2018
2019-03-19,MIL,1,.545,15.1,26.1,.202,1,2018
2019-03-19,LAL,0,.477,16.5,16.0,.221,1,2018
2019-03-19,MIN,0,.455,11.2,25.5,.292,1,2018
2019-03-19,GSW,1,.588,11.8,17.0,.110,1,2018
2019-03-19,SAC,0,.563,16.8,31.8,.147,1,2018
2019-03-19,BRK,1,.564,14.7,25.6,.181,1,2018
2019-03-20,CHI,1,.528,11.0,28.3,.132,1,2018
2019-03-20,WAS,0,.548,13.4,26.7,.194,1,2018
2019-03-20,CLE,1,.478,10.4,24.5,.194,1,2018
2019-03-20,MIL,0,.467,9.1,21.2,.187,1,2018
2019-03-20,MEM,1,.534,13.8,34.9,.348,1,2018
2019-03-20,HOU,0,.559,12.0,23.4,.213,1,2018
2019-03-20,NYK,0,.599,12.8,19.5,.151,1,2018
2019-03-20,UTA,1,.682,9.4,17.9,.247,1,2018
2019-03-20,OKC,0,.481,12.8,25.8,.146,1,2018
2019-03-20,TOR,1,.598,16.5,15.8,.218,1,2018
2019-03-20,ORL,1,.525,11.5,36.4,.118,1,2018
2019-03-20,NOP,0,.422,10.8,23.7,.098,1,2018
2019-03-20,PHI,1,.439,7.6,32.1,.433,1,2018
2019-03-20,BOS,0,.531,8.0,21.3,.135,1,2018
2019-03-20,POR,1,.582,12.1,29.3,.220,1,2018
2019-03-20,DAL,0,.552,12.5,14.3,.253,1,2018
2019-03-20,SAS,0,.511,7.6,19.2,.170,1,2018
2019-03-20,MIA,1,.558,9.6,14.3,.163,1,2018
2019-03-21,ATL,1,.580,14.9,20.5,.184,1,2018
2019-03-21,UTA,0,.511,12.5,29.2,.191,1,2018
2019-03-21,CHO,1,.475,8.3,27.3,.180,1,2018
2019-03-21,MIN,0,.500,11.4,18.4,.205,1,2018
2019-03-21,GSW,1,.567,14.3,22.2,.124,1,2018
2019-03-21,IND,0,.418,14.0,23.1,.143,1,2018
2019-03-21,PHO,0,.527,18.4,20.6,.288,1,2018
2019-03-21,DET,1,.517,12.5,40.4,.278,1,2018
2019-03-21,SAC,1,.546,10.8,26.1,.241,1,2018
2019-03-21,DAL,0,.457,7.3,16.4,.174,1,2018
2019-03-21,WAS,0,.557,12.0,16.2,.253,1,2018
2019-03-21,DEN,1,.609,8.0,22.0,.080,1,2018
2019-03-22,CLE,0,.544,12.0,18.2,.111,1,2018
2019-03-22,LAC,1,.549,11.5,17.5,.244,1,2018
2019-03-22,HOU,1,.500,9.1,17.0,.291,1,2018
2019-03-22,SAS,0,.494,10.1,18.4,.178,1,2018
2019-03-22,LAL,0,.432,12.7,34.5,.240,1,2018
2019-03-22,BRK,1,.489,11.8,21.6,.228,1,2018
2019-03-22,MIL,1,.606,14.6,23.1,.153,1,2018
2019-03-22,MIA,0,.441,12.0,18.9,.141,1,2018
2019-03-22,NYK,0,.428,6.6,15.1,.178,1,2018
2019-03-22,DEN,1,.495,7.9,31.5,.167,1,2018
2019-03-22,ORL,1,.548,7.9,8.7,.226,1,2018
2019-03-22,MEM,0,.586,11.3,20.0,.108,1,2018
2019-03-22,TOR,0,.583,20.1,28.9,.231,1,2018
2019-03-22,OKC,1,.553,11.5,25.5,.128,1,2018
2019-03-23,ATL,1,.533,9.4,28.3,.151,1,2018
2019-03-23,PHI,0,.516,11.5,29.2,.363,1,2018
2019-03-23,CHI,0,.370,10.6,19.3,.163,1,2018
2019-03-23,UTA,1,.542,10.6,26.1,.116,1,2018
2019-03-23,CHO,1,.537,9.3,28.6,.232,1,2018
2019-03-23,BOS,0,.575,9.9,15.2,.108,1,2018
2019-03-23,GSW,0,.422,9.2,16.3,.167,1,2018
2019-03-23,DAL,1,.657,9.7,22.2,.205,1,2018
2019-03-23,MEM,0,.427,12.4,35.7,.177,1,2018
2019-03-23,MIN,1,.554,17.1,32.5,.241,1,2018
2019-03-23,POR,1,.614,12.5,32.4,.253,1,2018
2019-03-23,DET,0,.583,8.1,16.2,.167,1,2018
2019-03-23,SAC,1,.516,12.1,28.3,.185,1,2018
2019-03-23,PHO,0,.460,12.3,20.8,.250,1,2018
2019-03-23,WAS,0,.474,10.2,39.6,.177,1,2018
2019-03-23,MIA,1,.568,11.1,27.3,.148,1,2018
2019-03-24,BOS,0,.441,7.3,21.6,.138,1,2018
2019-03-24,SAS,1,.551,7.3,24.4,.071,1,2018
2019-03-24,GSW,1,.709,16.3,26.9,.216,1,2018
2019-03-24,DET,0,.536,7.8,25.0,.286,1,2018
2019-03-24,IND,1,.604,10.0,27.8,.154,1,2018
2019-03-24,DEN,0,.392,14.5,27.8,.161,1,2018
2019-03-24,LAL,1,.535,18.7,20.9,.235,1,2018
2019-03-24,SAC,0,.442,6.6,25.4,.135,1,2018
2019-03-24,MIL,1,.638,8.6,10.8,.184,1,2018
2019-03-24,CLE,0,.484,10.4,22.6,.125,1,2018
2019-03-24,NOP,0,.451,13.5,28.8,.076,1,2018
2019-03-24,HOU,1,.610,17.4,31.0,.093,1,2018
2019-03-24,NYK,0,.529,13.4,30.2,.256,1,2018
2019-03-24,LAC,1,.529,8.1,27.9,.384,1,2018
2019-03-24,TOR,0,.656,13.6,10.7,.169,1,2018
2019-03-24,CHO,1,.538,7.4,30.4,.161,1,2018
2019-03-25,MEM,1,.511,12.8,31.0,.270,1,2018
2019-03-25,OKC,0,.463,8.8,21.4,.158,1,2018
2019-03-25,ORL,1,.580,6.7,28.3,.207,1,2018
2019-03-25,PHI,0,.534,15.1,16.2,.274,1,2018
2019-03-25,POR,1,.496,3.5,26.7,.231,1,2018
2019-03-25,BRK,0,.549,11.6,27.8,.301,1,2018
2019-03-25,UTA,1,.616,12.7,27.0,.221,1,2018
2019-03-25,PHO,0,.454,19.9,21.4,.303,1,2018
2019-03-26,CHO,1,.525,5.1,10.4,.200,1,2018
2019-03-26,SAS,0,.468,10.0,29.8,.139,1,2018
2019-03-26,CLE,0,.544,14.2,7.9,.238,1,2018
2019-03-26,BOS,1,.560,9.1,25.0,.154,1,2018
2019-03-26,DAL,0,.604,10.8,21.9,.364,1,2018
2019-03-26,SAC,1,.563,6.5,27.9,.310,1,2018
2019-03-26,DEN,1,.466,12.8,22.0,.161,1,2018
2019-03-26,DET,0,.407,5.3,27.4,.088,1,2018
2019-03-26,LAL,1,.601,16.1,31.7,.191,1,2018
2019-03-26,WAS,0,.467,14.3,22.0,.244,1,2018
2019-03-26,MIA,0,.477,11.2,13.0,.198,1,2018
2019-03-26,ORL,1,.494,13.1,31.3,.180,1,2018
2019-03-26,MIL,1,.521,13.8,20.8,.106,1,2018
2019-03-26,HOU,0,.444,11.3,13.8,.061,1,2018
2019-03-26,MIN,0,.484,8.4,17.2,.213,1,2018
2019-03-26,LAC,1,.635,16.5,8.3,.165,1,2018
2019-03-26,NOP,0,.542,19.3,20.0,.361,1,2018
2019-03-26,ATL,1,.552,12.9,19.6,.237,1,2018
2019-03-26,TOR,1,.558,13.9,5.0,.186,1,2018
2019-03-26,CHI,0,.500,16.0,15.9,.198,1,2018
2019-03-27,CHI,0,.456,9.1,30.8,.165,1,2018
2019-03-27,POR,1,.584,7.8,24.3,.253,1,2018
2019-03-27,MEM,0,.440,8.4,32.2,.150,1,2018
2019-03-27,GSW,1,.625,13.4,15.8,.155,1,2018
2019-03-27,OKC,1,.516,6.5,19.6,.130,1,2018
2019-03-27,IND,0,.505,11.0,18.6,.065,1,2018
2019-03-27,PHO,0,.575,13.2,22.9,.241,1,2018
2019-03-27,WAS,1,.528,8.4,28.8,.322,1,2018
2019-03-27,UTA,1,.554,10.0,20.0,.277,1,2018
2019-03-27,LAL,0,.428,5.3,14.8,.175,1,2018
2019-03-28,DET,1,.634,11.6,26.3,.070,1,2018
2019-03-28,ORL,0,.436,10.5,31.3,.170,1,2018
2019-03-28,HOU,1,.546,9.5,26.2,.195,1,2018
2019-03-28,DEN,0,.393,13.9,16.7,.226,1,2018
2019-03-28,MIA,1,.478,9.8,20.0,.225,1,2018
2019-03-28,DAL,0,.478,11.6,18.2,.120,1,2018
2019-03-28,MIL,1,.616,9.3,7.3,.256,1,2018
2019-03-28,LAC,0,.549,9.8,15.4,.185,1,2018
2019-03-28,NOP,1,.552,10.4,18.2,.144,1,2018
2019-03-28,SAC,0,.547,10.5,17.8,.147,1,2018
2019-03-28,NYK,0,.400,14.6,26.9,.282,1,2018
2019-03-28,TOR,1,.562,8.4,13.0,.191,1,2018
2019-03-28,PHI,1,.567,8.9,20.9,.233,1,2018
2019-03-28,BRK,0,.506,12.7,23.4,.211,1,2018
2019-03-28,SAS,1,.612,10.6,10.3,.141,1,2018
2019-03-28,CLE,0,.554,12.7,32.6,.087,1,2018
2019-03-29,ATL,0,.452,9.1,15.1,.138,1,2018
2019-03-29,POR,1,.516,7.8,23.3,.198,1,2018
2019-03-29,BOS,1,.587,13.0,20.6,.151,1,2018
2019-03-29,IND,0,.533,10.7,28.0,.178,1,2018
2019-03-29,LAL,1,.659,12.7,27.5,.099,1,2018
2019-03-29,CHO,0,.563,12.0,19.5,.182,1,2018
2019-03-29,MIN,1,.505,11.9,28.8,.262,1,2018
2019-03-29,GSW,0,.561,12.0,15.4,.204,1,2018
2019-03-29,OKC,0,.534,12.0,25.6,.125,1,2018
2019-03-29,DEN,1,.647,12.9,22.6,.059,1,2018
2019-03-29,UTA,1,.632,15.9,21.1,.207,1,2018
2019-03-29,WAS,0,.566,10.8,25.0,.133,1,2018
2019-03-30,BRK,1,.530,12.8,13.5,.265,1,2018
2019-03-30,BOS,0,.470,13.9,16.7,.217,1,2018
2019-03-30,CHI,0,.469,11.1,29.3,.103,1,2018
2019-03-30,TOR,1,.618,11.0,14.3,.157,1,2018
2019-03-30,DET,1,.459,9.3,14.6,.233,1,2018
2019-03-30,POR,0,.392,13.7,32.1,.098,1,2018
2019-03-30,HOU,1,.572,9.5,15.4,.289,1,2018
2019-03-30,SAC,0,.527,10.7,33.3,.096,1,2018
2019-03-30,IND,0,.583,13.3,28.2,.122,1,2018
2019-03-30,ORL,1,.592,6.7,21.4,.130,1,2018
2019-03-30,LAC,1,.712,14.8,29.0,.129,1,2018
2019-03-30,CLE,0,.462,11.1,28.6,.250,1,2018
2019-03-30,MIN,0,.517,8.5,9.1,.233,1,2018
2019-03-30,PHI,1,.548,11.2,31.9,.160,1,2018
2019-03-30,NYK,0,.461,18.5,17.8,.273,1,2018
2019-03-30,MIA,1,.483,16.3,29.2,.144,1,2018
2019-03-30,PHO,0,.605,18.0,19.4,.210,1,2018
2019-03-30,MEM,1,.506,9.4,31.3,.337,1,2018
2019-03-31,ATL,1,.534,6.7,23.4,.085,1,2018
2019-03-31,MIL,0,.487,11.3,33.8,.190,1,2018
2019-03-31,DEN,0,.414,9.8,21.1,.140,1,2018
2019-03-31,WAS,1,.435,10.6,16.7,.163,1,2018
2019-03-31,GSW,1,.722,13.9,32.3,.114,1,2018
2019-03-31,CHO,0,.400,10.3,14.9,.259,1,2018
2019-03-31,LAC,1,.527,17.2,15.2,.453,1,2018
2019-03-31,MEM,0,.424,12.5,12.5,.282,1,2018
2019-03-31,NOP,0,.506,20.6,12.5,.217,1,2018
2019-03-31,LAL,1,.550,9.0,21.6,.188,1,2018
2019-03-31,OKC,0,.444,6.9,26.3,.163,1,2018
2019-03-31,DAL,1,.517,11.8,22.7,.184,1,2018
2019-03-31,SAS,0,.511,9.9,30.0,.106,1,2018
2019-03-31,SAC,1,.549,11.4,20.6,.296,1,2018
2019-04-01,BOS,1,.489,11.3,26.4,.231,1,2018
2019-04-01,MIA,0,.511,13.5,20.5,.170,1,2018
2019-04-01,BRK,0,.500,17.4,32.0,.287,1,2018
2019-04-01,MIL,1,.559,12.3,13.3,.277,1,2018
2019-04-01,DAL,1,.536,7.6,18.9,.186,1,2018
2019-04-01,PHI,0,.419,10.1,21.4,.258,1,2018
2019-04-01,IND,1,.610,16.4,21.9,.221,1,2018
2019-04-01,DET,0,.500,13.5,31.4,.159,1,2018
2019-04-01,MIN,0,.547,7.9,22.2,.177,1,2018
2019-04-01,POR,1,.632,12.1,35.7,.187,1,2018
2019-04-01,NYK,1,.622,16.7,15.8,.284,1,2018
2019-04-01,CHI,0,.468,6.3,24.0,.181,1,2018
2019-04-01,PHO,1,.625,13.1,14.3,.202,1,2018
2019-04-01,CLE,0,.495,7.6,34.0,.152,1,2018
2019-04-01,TOR,1,.613,13.0,14.6,.214,1,2018
2019-04-01,ORL,0,.527,11.5,25.0,.118,1,2018
2019-04-01,UTA,1,.576,16.6,12.8,.253,1,2018
2019-04-01,CHO,0,.439,9.7,19.2,.256,1,2018
2019-04-02,GSW,1,.614,20.1,31.7,.033,1,2018
2019-04-02,DEN,0,.411,12.8,22.2,.240,1,2018
2019-04-02,OKC,1,.525,9.8,32.7,.118,1,2018
2019-04-02,LAL,0,.571,20.6,10.8,.083,1,2018
2019-04-02,SAC,0,.479,9.6,31.4,.147,1,2018
2019-04-02,HOU,1,.628,6.5,18.6,.128,1,2018
2019-04-02,SAS,1,.613,15.9,11.1,.238,1,2018
2019-04-02,ATL,0,.521,9.7,21.2,.138,1,2018
2019-04-03,ATL,1,.587,9.5,26.2,.239,1,2018
2019-04-03,PHI,0,.510,10.2,44.1,.224,1,2018
2019-04-03,BRK,0,.535,14.4,20.5,.151,1,2018
2019-04-03,TOR,1,.490,5.9,27.9,.114,1,2018
2019-04-03,DAL,0,.495,11.3,26.7,.160,1,2018
2019-04-03,MIN,1,.547,9.5,11.9,.186,1,2018
2019-04-03,DEN,1,.609,14.0,22.9,.080,1,2018
2019-04-03,SAS,0,.414,10.7,22.0,.222,1,2018
2019-04-03,DET,0,.456,18.1,24.4,.200,1,2018
2019-04-03,IND,1,.500,9.8,22.2,.174,1,2018
2019-04-03,LAC,0,.512,16.6,20.0,.232,1,2018
2019-04-03,HOU,1,.636,13.7,29.3,.261,1,2018
2019-04-03,MIA,0,.474,12.6,30.8,.126,1,2018
2019-04-03,BOS,1,.531,11.4,16.2,.338,1,2018
2019-04-03,NOP,0,.559,17.0,15.9,.165,1,2018
2019-04-03,CHO,1,.489,9.6,21.2,.300,1,2018
2019-04-03,ORL,1,.510,11.5,38.0,.131,1,2018
2019-04-03,NYK,0,.482,11.3,18.2,.212,1,2018
2019-04-03,PHO,0,.489,9.4,19.1,.088,1,2018
2019-04-03,UTA,1,.675,19.1,24.1,.182,1,2018
2019-04-03,POR,1,.564,12.2,33.3,.106,1,2018
2019-04-03,MEM,0,.456,12.8,9.1,.200,1,2018
2019-04-03,WAS,0,.490,10.0,18.4,.196,1,2018
2019-04-03,CHI,1,.561,17.0,23.1,.156,1,2018
2019-04-04,LAL,0,.394,14.0,30.0,.077,1,2018
2019-04-04,GSW,1,.531,13.0,17.0,.041,1,2018
2019-04-04,PHI,0,.568,11.2,8.7,.147,1,2018
2019-04-04,MIL,1,.516,8.9,17.0,.344,1,2018
2019-04-04,SAC,1,.567,6.5,16.7,.072,1,2018
2019-04-04,CLE,0,.611,20.6,26.3,.062,1,2018
2019-04-05,CHO,1,.537,6.5,17.4,.128,1,2018
2019-04-05,TOR,0,.594,13.6,13.5,.200,1,2018
2019-04-05,DAL,0,.516,7.9,22.4,.135,1,2018
2019-04-05,MEM,1,.563,8.8,27.9,.146,1,2018
2019-04-05,DEN,1,.554,9.4,30.0,.310,1,2018
2019-04-05,POR,0,.547,13.7,30.8,.186,1,2018
2019-04-05,GSW,1,.644,12.6,10.0,.092,1,2018
2019-04-05,CLE,0,.479,6.1,26.1,.216,1,2018
2019-04-05,HOU,1,.535,5.2,12.7,.119,1,2018
2019-04-05,NYK,0,.488,14.6,10.9,.195,1,2018
2019-04-05,IND,0,.467,9.9,19.2,.120,1,2018
2019-04-05,BOS,1,.560,10.0,16.7,.152,1,2018
2019-04-05,LAC,0,.495,11.1,14.6,.297,1,2018
2019-04-05,LAL,1,.521,11.5,26.9,.229,1,2018
2019-04-05,MIN,1,.547,16.6,23.7,.198,1,2018
2019-04-05,MIA,0,.568,15.4,20.9,.102,1,2018
2019-04-05,OKC,1,.535,13.3,42.9,.149,1,2018
2019-04-05,DET,0,.525,12.9,9.5,.309,1,2018
2019-04-05,ORL,1,.707,15.6,24.3,.207,1,2018
2019-04-05,ATL,0,.489,11.5,18.2,.223,1,2018
2019-04-05,PHO,1,.558,5.8,25.5,.163,1,2018
2019-04-05,NOP,0,.525,11.7,31.3,.198,1,2018
2019-04-05,UTA,1,.606,14.3,16.7,.188,1,2018
2019-04-05,SAC,0,.440,14.9,23.5,.185,1,2018
2019-04-05,WAS,0,.528,9.3,23.1,.216,1,2018
2019-04-05,SAS,1,.615,8.3,32.4,.187,1,2018
2019-04-06,CHI,0,.472,7.7,13.7,.135,1,2018
2019-04-06,PHI,1,.574,9.1,24.4,.170,1,2018
2019-04-06,MIL,0,.648,12.6,16.2,.159,1,2018
2019-04-06,BRK,1,.593,8.5,24.5,.186,1,2018
2019-04-07,BOS,0,.539,12.8,15.0,.135,1,2018
2019-04-07,ORL,1,.522,13.8,25.0,.244,1,2018
2019-04-07,CLE,0,.443,16.5,20.8,.253,1,2018
2019-04-07,SAS,1,.579,16.4,30.6,.207,1,2018
2019-04-07,DET,0,.424,8.4,33.3,.141,1,2018
2019-04-07,CHO,1,.489,6.7,17.8,.205,1,2018
2019-04-07,GSW,1,.608,9.6,25.0,.134,1,2018
2019-04-07,LAC,0,.544,17.9,14.0,.228,1,2018
2019-04-07,HOU,1,.665,7.6,26.1,.160,1,2018
2019-04-07,PHO,0,.522,11.3,16.7,.172,1,2018
2019-04-07,IND,0,.541,12.9,12.5,.047,1,2018
2019-04-07,BRK,1,.517,14.1,37.8,.193,1,2018
2019-04-07,LAL,1,.556,14.8,39.0,.157,1,2018
